"","pmid","from","to"
"100039","27416985","-4475332471115026051","-6457859943045763490"
"100040","27416985","-6912052022144370498","-6457859943045763490"
"100041","27416985","-7545347992112963689","-6457859943045763490"
"100042","27416985","-3212785207850349084","-6457859943045763490"
"100043","27416985","3934887264873752867","-6457859943045763490"
"100044","27416985","-1014147375867388215","5114260405020229332"
"100045","27416985","-9120418093314084977","-7363433300282806446"
"100046","27416985","-3212785207850349084","-7363433300282806446"
"100047","27416985","8596115707704972239","-7363433300282806446"
"100048","27416985","-3409492502835059163","-7363433300282806446"
"100170","27438151","-4896417099078399246","-8078906316963467613"
"100171","27438151","-6235323789280108473","-8078906316963467613"
"100213","27443263","-2531875720891133112","4260088234180070159"
"100214","27443263","-754510669143280296","2807196440767786265"
"100215","27443263","4496191920649739347","2807196440767786265"
"100216","27443263","-7545347992112963689","-421845112043871739"
"100268","27451977","-6781003235278958016","-9179023582015518733"
"100276","27455414","-5669232169622284655","-543863456868583260"
"100277","27455414","5039342224281592929","7149879460834313682"
"100278","27455414","5039342224281592929","-5690111541569597548"
"100482","27471865","-7772300956773572321","-7071370157030818447"
"100483","27471865","-7583712953390133126","-1014302130875281495"
"100484","27471865","-9053976342694625635","-1014302130875281495"
"100485","27471865","-8015618763951062393","7794865502103230919"
"100486","27471865","3292602537680048575","7794865502103230919"
"100487","27471865","-7494356804684252412","7794865502103230919"
"100488","27471865","-7068561086887525665","1045035539652359261"
"100489","27471865","8986242563143777742","1045035539652359261"
"100644","27479177","-1626819451886873579","81381827473397441"
"100645","27479177","-1014147375867388215","-5752258315544787351"
"100646","27479177","-1626819451886873579","-5752258315544787351"
"100647","27479177","-1014147375867388215","8625468525995359811"
"100648","27479177","-1626819451886873579","3047741515900050204"
"100649","27479177","-1626819451886873579","115547740306875535"
"100650","27479177","-1014147375867388215","115547740306875535"
"101483","27494842","-181744167768479787","-6733786776413729026"
"101484","27494842","-1967291013072463669","8027871522178729439"
"101485","27494842","-4580955449083471666","2720712733863489373"
"101486","27494842","-247702615150796098","2720712733863489373"
"101487","27494842","-3563049674900499656","2720712733863489373"
"101690","27518241","-5456039446094105634","-7352158598483137409"
"101691","27518241","-5456039446094105634","-1719222456746353241"
"101692","27518241","-5456039446094105634","7515368346036247710"
"101810","27528663","-2753191902135382077","3366718130284481948"
"101811","27528663","225873056372186727","3366718130284481948"
"101848","27531008","4817139587086078689","-5146774051927472492"
"101849","27531008","-334220898029454320","5618085463563435272"
"101850","27531008","4817139587086078689","-7638514591557932487"
"101851","27531008","-5147621443259548872","7083849507247591251"
"101852","27531008","-8996349630221493249","-629879527485550015"
"101853","27531008","-8996349630221493249","-614989071021065285"
"101854","27531008","-8996349630221493249","-8442439696659884200"
"102048","27548565","-8425572189548604018","-4531165392600418301"
"102049","27548565","-8425572189548604018","6096077493310627138"
"102050","27548565","-8425572189548604018","-3590256302644951316"
"102320","23210835","-4590583408334966718","1556569704665667107"
"102342","23449614","-8015618763951062393","-3681595183734261895"
"102343","23449614","-1051670365943237645","-3681595183734261895"
"102401","27560108","-3004838947217765621","-4512654350840475712"
"102402","27560108","6115634281952161783","-4512654350840475712"
"102403","27560108","7382461850882962025","-4512654350840475712"
"102404","27560108","-3212785207850349084","-4512654350840475712"
"102405","27560108","3934887264873752867","-4512654350840475712"
"102406","27560108","-8999817060342921921","-4512654350840475712"
"102407","27560108","-2090378003088204237","-4512654350840475712"
"102408","27560108","5050209637230912742","291915129257800744"
"102409","27560108","4496191920649739347","291915129257800744"
"102410","27560108","7382461850882962025","291915129257800744"
"102411","27560108","-3212785207850349084","-7363433300282806446"
"102412","27560108","-1405816868044444179","-7363433300282806446"
"102413","27560108","7382461850882962025","-7363433300282806446"
"104209","27635733","8554088884191859459","1044758861639274461"
"104249","27638367","4496191920649739347","7185116091022955101"
"104250","27638367","-6240376816714276706","7185116091022955101"
"104251","27638367","4496191920649739347","-6364043058404228463"
"104252","27638367","-6240376816714276706","-6364043058404228463"
"104682","27658049","-780736706253869646","6939881682337600621"
"104683","27658049","-4985343479912414921","8630960433916827072"
"104831","27662202","7382461850882962025","-8936300991464434027"
"104832","27662202","-7583712953390133126","-8936300991464434027"
"104833","27662202","-7583712953390133126","4593135329191491284"
"104834","27662202","-7583712953390133126","6411258623918125000"
"104835","27662202","-435466133887540172","-2649468848601579419"
"104836","27662202","-435466133887540172","1534022000062969388"
"104837","27662202","-1051670365943237645","-8635890005022547636"
"104838","27662202","-1051670365943237645","7297535754281789047"
"104839","27662202","-1051670365943237645","5622688959236158078"
"104840","27662202","-8278442701256055743","-8407332509067430259"
"105590","24970842","-1163467074943012750","-7732650551746857448"
"105591","24970842","-4014622110787192750","-8443881698787268335"
"105592","24970842","-5988287390295320486","8230574834882377394"
"105593","24970842","-2247740756677554600","3779982293515486543"
"105594","24970842","-2247740756677554600","-8288128845339267941"
"105595","24970842","-2247740756677554600","-7095686043771473932"
"105596","24970842","-2247740756677554600","-6696461531989859406"
"105597","24970842","-2247740756677554600","-6913349843133096877"
"105762","27672444","6598851144930426629","-6842649315839513329"
"106644","27711974","-5125982086586908470","688371752165932215"
"106645","27711974","-9135917128124126992","-6449293881182525043"
"106646","27711974","-9135917128124126992","2494719457008649561"
"106647","27711974","-9135917128124126992","160504887162363124"
"106822","27721426","7764040485091461","6860128980094998771"
"106823","27721426","-365345341352499946","6860128980094998771"
"106824","27721426","3064491993660242752","6860128980094998771"
"106825","27721426","3064491993660242752","6205058053749837164"
"106826","27721426","-7699314416908721482","6205058053749837164"
"106827","27721426","3252102333009889191","6205058053749837164"
"106828","27721426","-4905504008330816978","2336921809360084580"
"106829","27721426","-435466133887540172","2336921809360084580"
"106830","27721426","4068345226743360664","2336921809360084580"
"106831","27721426","3252102333009889191","2336921809360084580"
"106832","27721426","-5700364084958283544","2336921809360084580"
"106833","27721426","-1051670365943237645","2336921809360084580"
"106834","27721426","1763977091107560624","3712032576200691090"
"106835","27721426","4325872640292664058","3712032576200691090"
"106836","27721426","5143625109419629872","3712032576200691090"
"106837","27721426","-6909569495717711869","3712032576200691090"
"106838","27721426","4325872640292664058","-4383043960030232896"
"106839","27721426","-435466133887540172","-4383043960030232896"
"106840","27721426","975091556878034611","-4383043960030232896"
"106841","27721426","8861054124711405680","-4383043960030232896"
"106842","27721426","3878425342740102641","-4383043960030232896"
"106856","27723727","-6909569495717711869","-5164006164547073569"
"106857","27723727","-3212785207850349084","-5164006164547073569"
"106858","27723727","4815673996972698521","6702647660432147079"
"106859","27723727","9047691044884968077","4808257091215621600"
"106860","27723727","-6909569495717711869","-3644179746436354764"
"106861","27723727","-3212785207850349084","-3644179746436354764"
"107755","27494842","-181744167768479787","-6733786776413729026"
"107756","27494842","-1967291013072463669","8027871522178729439"
"107757","27494842","-4580955449083471666","2720712733863489373"
"107758","27494842","-247702615150796098","2720712733863489373"
"107759","27494842","-3563049674900499656","2720712733863489373"
"107962","27518241","-5456039446094105634","-7352158598483137409"
"107963","27518241","-5456039446094105634","-1719222456746353241"
"107964","27518241","-5456039446094105634","7515368346036247710"
"108082","27528663","-2753191902135382077","3366718130284481948"
"108083","27528663","225873056372186727","3366718130284481948"
"108120","27531008","4817139587086078689","-5146774051927472492"
"108121","27531008","-334220898029454320","5618085463563435272"
"108122","27531008","4817139587086078689","-7638514591557932487"
"108123","27531008","-5147621443259548872","7083849507247591251"
"108124","27531008","-8996349630221493249","-629879527485550015"
"108125","27531008","-8996349630221493249","-614989071021065285"
"108126","27531008","-8996349630221493249","-8442439696659884200"
"108320","27548565","-8425572189548604018","-4531165392600418301"
"108321","27548565","-8425572189548604018","6096077493310627138"
"108322","27548565","-8425572189548604018","-3590256302644951316"
"108592","23210835","-4590583408334966718","1556569704665667107"
"108614","23449614","-8015618763951062393","-3681595183734261895"
"108615","23449614","-1051670365943237645","-3681595183734261895"
"108673","27560108","-3004838947217765621","-4512654350840475712"
"108674","27560108","6115634281952161783","-4512654350840475712"
"108675","27560108","7382461850882962025","-4512654350840475712"
"108676","27560108","-3212785207850349084","-4512654350840475712"
"108677","27560108","3934887264873752867","-4512654350840475712"
"108678","27560108","-8999817060342921921","-4512654350840475712"
"108679","27560108","-2090378003088204237","-4512654350840475712"
"108680","27560108","5050209637230912742","291915129257800744"
"108681","27560108","4496191920649739347","291915129257800744"
"108682","27560108","7382461850882962025","291915129257800744"
"108683","27560108","-3212785207850349084","-7363433300282806446"
"108684","27560108","-1405816868044444179","-7363433300282806446"
"108685","27560108","7382461850882962025","-7363433300282806446"
"110480","27635733","8554088884191859459","1044758861639274461"
"110481","27635733","-1014147375867388215","3303681828928339709"
"111179","24970842","-1163467074943012750","-7732650551746857448"
"111180","24970842","-4014622110787192750","-8443881698787268335"
"111181","24970842","-5988287390295320486","8230574834882377394"
"111182","24970842","-2247740756677554600","3779982293515486543"
"111183","24970842","-2247740756677554600","-8288128845339267941"
"111184","24970842","-2247740756677554600","-7095686043771473932"
"111185","24970842","-2247740756677554600","-6696461531989859406"
"111186","24970842","-2247740756677554600","-6913349843133096877"
"111236","25399948","1749452455215026717","7414462408131222427"
"111237","25399948","1333852283375655547","7414462408131222427"
"111331","25842225","-2195239801625226879","-4714617355573546259"
"111332","25842225","1037369510078157027","6276761607579942995"
"111333","25842225","3413271832145489210","6276761607579942995"
"111334","25842225","1916558508606028291","5577587510836290992"
"111335","25842225","8531364653719619495","5577587510836290992"
"111336","25842225","1916558508606028291","-967656135774962799"
"111337","25842225","8531364653719619495","-8641360931547659480"
"111338","25842225","1916558508606028291","-8641360931547659480"
"111515","26202935","-1051670365943237645","-351414975248686659"
"111516","26202935","-2531875720891133112","-6426247625480517468"
"111517","26202935","-295189560292007993","-7329013516749237851"
"111518","26202935","-1051670365943237645","8519529802599800317"
"111641","26436839","-7779356272733434204","-6062301466658722281"
"111642","26436839","-7545347992112963689","-6062301466658722281"
"111643","26436839","-7779356272733434204","2117614411314153225"
"111644","26436839","-7545347992112963689","2117614411314153225"
"111645","26436839","-7779356272733434204","-276336835364704630"
"111646","26436839","-7545347992112963689","-276336835364704630"
"111647","26436839","-7779356272733434204","-2786788462102793618"
"111648","26436839","-7545347992112963689","-2786788462102793618"
"111649","26436839","-7779356272733434204","752595526336209770"
"111650","26436839","-7545347992112963689","752595526336209770"
"111651","26436839","-7779356272733434204","3785780848477786762"
"111652","26436839","-7545347992112963689","3785780848477786762"
"111653","26436839","-7779356272733434204","-8452105667297239800"
"111654","26436839","-7545347992112963689","-8452105667297239800"
"111655","26436839","-7779356272733434204","-7301456665609536237"
"111656","26436839","-7545347992112963689","-7301456665609536237"
"111657","26436839","-7779356272733434204","4132264373299168049"
"111658","26436839","-7545347992112963689","4132264373299168049"
"111659","26436839","-7779356272733434204","-7834807474035995928"
"111660","26436839","-7545347992112963689","-7834807474035995928"
"111661","26436839","-7779356272733434204","-1865928165361602667"
"111662","26436839","-7545347992112963689","-1865928165361602667"
"111663","26436839","-7779356272733434204","3917765678622637228"
"111664","26436839","-7545347992112963689","3917765678622637228"
"111665","26436839","-7779356272733434204","403131557716472536"
"111666","26436839","-7545347992112963689","403131557716472536"
"111667","26436839","-7779356272733434204","-732275622284038880"
"111668","26436839","-7545347992112963689","-732275622284038880"
"111669","26436839","-7779356272733434204","-8898002303817868932"
"111670","26436839","-7545347992112963689","-8898002303817868932"
"111671","26436839","-7779356272733434204","8688036422249400362"
"111672","26436839","-7545347992112963689","8688036422249400362"
"111673","26436839","-7779356272733434204","-86966153371919246"
"111674","26436839","-7545347992112963689","-86966153371919246"
"111675","26436839","-7779356272733434204","-4563074862792510352"
"111676","26436839","-7545347992112963689","-4563074862792510352"
"111677","26436839","-7779356272733434204","-7588202384127220627"
"111678","26436839","-7545347992112963689","-7588202384127220627"
"111679","26436839","-7779356272733434204","-6964197756143129888"
"111680","26436839","-7545347992112963689","-6964197756143129888"
"111681","26436839","-7779356272733434204","-3150919541251910725"
"111682","26436839","-7545347992112963689","-3150919541251910725"
"112280","27763690","9044568837247347061","444650168935787706"
"112281","27763690","5510460828863833540","444650168935787706"
"112282","27763690","-910409836652376082","444650168935787706"
"112283","27763690","4496191920649739347","444650168935787706"
"112343","27766616","3477581099776549007","4489544966414833926"
"112344","27766616","-7632263508116242466","4489544966414833926"
"112345","27766616","-3298213378022981273","4489544966414833926"
"112346","27766616","8024614572346363786","6187648804629420194"
"112347","27766616","-7632263508116242466","6187648804629420194"
"112348","27766616","-3298213378022981273","6187648804629420194"
"112349","27766616","8024614572346363786","2753140355170966869"
"112350","27766616","-7632263508116242466","2753140355170966869"
"112351","27766616","-3298213378022981273","2753140355170966869"
"112352","27766616","8024614572346363786","5814386247746229651"
"112353","27766616","-7632263508116242466","5814386247746229651"
"112354","27766616","-3298213378022981273","5814386247746229651"
"112355","27766616","8024614572346363786","5327606702263598064"
"112356","27766616","-7632263508116242466","5327606702263598064"
"112357","27766616","-3298213378022981273","5327606702263598064"
"112655","25399948","1749452455215026717","7414462408131222427"
"112656","25399948","1333852283375655547","7414462408131222427"
"112750","25842225","-2195239801625226879","-4714617355573546259"
"112751","25842225","1037369510078157027","6276761607579942995"
"112752","25842225","3413271832145489210","6276761607579942995"
"112753","25842225","1916558508606028291","5577587510836290992"
"112754","25842225","8531364653719619495","5577587510836290992"
"112755","25842225","1916558508606028291","-967656135774962799"
"112756","25842225","8531364653719619495","-8641360931547659480"
"112757","25842225","1916558508606028291","-8641360931547659480"
"114003","27815572","682203740686544463","-7488656495099306810"
"114004","27815572","-7192361627309505700","-7488656495099306810"
"114005","27815572","1153702769058217287","-7488656495099306810"
"114030","27818134","-3261131290467094230","2382894898854717162"
"114195","27822100","-2531875720891133112","5451926608854927978"
"114196","27822100","-1917955979905589244","5451926608854927978"
"114197","27822100","-4619512107810359341","5451926608854927978"
"114217","27822339","624043146927613150","4866904335458562952"
"114218","27822339","-2195882875425232505","4866904335458562952"
"114219","27822339","-910409836652376082","4866904335458562952"
"114220","27822339","-3212785207850349084","4866904335458562952"
"114221","27822339","945243111267028931","4866904335458562952"
"114222","27822339","-1051670365943237645","4866904335458562952"
"114223","27822339","-9111931341780307576","4866904335458562952"
"114448","27834816","1225260321617769294","5131501116273356152"
"114449","27834816","3175878108122990638","5131501116273356152"
"114459","27834937","6035015815290569076","-6593913604562644698"
"114460","27834937","1037369510078157027","-6593913604562644698"
"114461","27834937","-3212785207850349084","-6593913604562644698"
"114462","27834937","-2531875720891133112","-2236111674432238724"
"114463","27834937","1037369510078157027","-2236111674432238724"
"114464","27834937","-3212785207850349084","-2236111674432238724"
"114465","27834937","4496191920649739347","-2236111674432238724"
"114466","27834937","-1917955979905589244","-2236111674432238724"
"114547","27836865","3615815606399006717","-8050170111831616307"
"114548","27836865","1141301096042178844","-8050170111831616307"
"115155","27846237","-591121307405145325","7425834381872822334"
"115156","27846237","-591121307405145325","6635131294638132197"
"115303","27849617","-7009851673621226638","-1426291340494009159"
"115304","27849617","-7009851673621226638","-7058079667352909716"
"115305","27849617","-7009851673621226638","-4475849742285779468"
"115306","27849617","-7009851673621226638","4198343937447204823"
"115307","27849617","-7009851673621226638","-535961477090813264"
"115308","27849617","-7009851673621226638","-1831493247469088591"
"115309","27849617","-7009851673621226638","6785046900299830140"
"115310","27849617","-7009851673621226638","-300547239258871951"
"115311","27849617","-7009851673621226638","-5322455906338979002"
"115312","27849617","-7009851673621226638","-4649381473345273598"
"115313","27849617","-7009851673621226638","150533352711515139"
"116231","26202935","-1051670365943237645","-351414975248686659"
"116232","26202935","-2531875720891133112","-6426247625480517468"
"116233","26202935","-295189560292007993","-7329013516749237851"
"116234","26202935","-1051670365943237645","8519529802599800317"
"116416","27890255","4496191920649739347","-6364043058404228463"
"116417","27890255","-6240376816714276706","-6364043058404228463"
"116446","27893463","-4590546437166403713","3390160942667715801"
"116814","27904736","4830719318728707501","-6150428159299129076"
"116815","27904736","975091556878034611","-6150428159299129076"
"116816","27904736","-5995696390736908420","-6150428159299129076"
"116827","27906185","4639906590395647996","-6770036321347062969"
"117393","27935581","-3801419600830199048","-8137557024581817022"
"117394","27935581","5474457854264056350","-8137557024581817022"
"117395","27935581","-3801419600830199048","3303681828928339709"
"117396","27935581","5474457854264056350","3303681828928339709"
"117397","27935581","-3801419600830199048","-7622154273240500336"
"117398","27935581","5474457854264056350","-7622154273240500336"
"117399","27935581","-3801419600830199048","-7648338950413361994"
"117400","27935581","5474457854264056350","-7648338950413361994"
"117970","27973410","6965825475489013928","3587780352041676204"
"117971","27973410","-3212785207850349084","7010990264781132397"
"117972","27973410","-3212785207850349084","6687961526262676296"
"118589","28002337","375196400634877094","4294998034886404990"
"118590","28002337","-5700364084958283544","-3635132951549045157"
"118591","28002337","-5700364084958283544","-7071804239776372095"
"118592","28002337","1565423545505441237","-3044973488261748882"
"118593","28002337","1565423545505441237","-3069720100603243395"
"119081","26436839","-7779356272733434204","-6062301466658722281"
"119082","26436839","-7545347992112963689","-6062301466658722281"
"119083","26436839","-7779356272733434204","2117614411314153225"
"119084","26436839","-7545347992112963689","2117614411314153225"
"119085","26436839","-7779356272733434204","-276336835364704630"
"119086","26436839","-7545347992112963689","-276336835364704630"
"119087","26436839","-7779356272733434204","-2786788462102793618"
"119088","26436839","-7545347992112963689","-2786788462102793618"
"119089","26436839","-7779356272733434204","752595526336209770"
"119090","26436839","-7545347992112963689","752595526336209770"
"119091","26436839","-7779356272733434204","3785780848477786762"
"119092","26436839","-7545347992112963689","3785780848477786762"
"119093","26436839","-7779356272733434204","-8452105667297239800"
"119094","26436839","-7545347992112963689","-8452105667297239800"
"119095","26436839","-7779356272733434204","-7301456665609536237"
"119096","26436839","-7545347992112963689","-7301456665609536237"
"119097","26436839","-7779356272733434204","4132264373299168049"
"119098","26436839","-7545347992112963689","4132264373299168049"
"119099","26436839","-7779356272733434204","-7834807474035995928"
"119100","26436839","-7545347992112963689","-7834807474035995928"
"119101","26436839","-7779356272733434204","-1865928165361602667"
"119102","26436839","-7545347992112963689","-1865928165361602667"
"119103","26436839","-7779356272733434204","3917765678622637228"
"119104","26436839","-7545347992112963689","3917765678622637228"
"119105","26436839","-7779356272733434204","403131557716472536"
"119106","26436839","-7545347992112963689","403131557716472536"
"119107","26436839","-7779356272733434204","-732275622284038880"
"119108","26436839","-7545347992112963689","-732275622284038880"
"119109","26436839","-7779356272733434204","-8898002303817868932"
"119110","26436839","-7545347992112963689","-8898002303817868932"
"119111","26436839","-7779356272733434204","8688036422249400362"
"119112","26436839","-7545347992112963689","8688036422249400362"
"119113","26436839","-7779356272733434204","-86966153371919246"
"119114","26436839","-7545347992112963689","-86966153371919246"
"119115","26436839","-7779356272733434204","-4563074862792510352"
"119116","26436839","-7545347992112963689","-4563074862792510352"
"119117","26436839","-7779356272733434204","-7588202384127220627"
"119118","26436839","-7545347992112963689","-7588202384127220627"
"119119","26436839","-7779356272733434204","-6964197756143129888"
"119120","26436839","-7545347992112963689","-6964197756143129888"
"119121","26436839","-7779356272733434204","-3150919541251910725"
"119122","26436839","-7545347992112963689","-3150919541251910725"
"119404","28042454","7674537802828838532","-4102671870734581127"
"119405","28042454","4351330949823413403","-4102671870734581127"
"119406","28042454","-1051670365943237645","-4102671870734581127"
"119407","28042454","6965825475489013928","-4102671870734581127"
"119408","28042454","-910409836652376082","5801184982512355304"
"119409","28042454","4496191920649739347","5801184982512355304"
"119410","28042454","5599653073255776911","5801184982512355304"
"119411","28042454","-1051670365943237645","-1692231496387925822"
"119412","28042454","4496191920649739347","-1692231496387925822"
"119413","28042454","5599653073255776911","-1692231496387925822"
"119414","28042454","-2109470401482526186","-188101786329632874"
"119415","28042454","-2265770499832369487","-188101786329632874"
"119416","28042454","4496191920649739347","-188101786329632874"
"119417","28042454","-2109470401482526186","5352894092957734"
"119418","28042454","-2265770499832369487","5352894092957734"
"119419","28042454","4496191920649739347","5352894092957734"
"119420","28042454","-2109470401482526186","8230827316986794479"
"119421","28042454","-2265770499832369487","8230827316986794479"
"119787","28060870","-3322467040655658324","-54384693348921177"
"119788","28060870","-3322467040655658324","-7672755549182468718"
"119789","28060870","-3322467040655658324","8117191889131865070"
"119790","28060870","-3322467040655658324","-8407070678944794156"
"119791","28060870","-7317112705965721698","-1216990037552277181"
"119863","28066786","-3212785207850349084","-3684750224573218257"
"119864","28066786","4130327905760863618","-3684750224573218257"
"119865","28066786","-3212785207850349084","-4107384088368443454"
"119866","28066786","4130327905760863618","-4107384088368443454"
"119867","28066786","-3212785207850349084","-8152735276550230931"
"119868","28066786","4130327905760863618","-8152735276550230931"
"119964","28072764","-814111284269765111","2917058922054179170"
"119965","28072764","4817139587086078689","2917058922054179170"
"119966","28072764","5962848286656983801","2917058922054179170"
"119967","28072764","-1014147375867388215","2917058922054179170"
"119968","28072764","-5147621443259548872","-2862973756970470052"
"120460","28095508","4556869757934328886","-1123275026255571338"
"120892","26858309","7796681219901118741","3804306689269536534"
"120893","26858309","7591103988788147074","3804306689269536534"
"120894","26858309","-2531875720891133112","3804306689269536534"
"121343","27081038","-5702444686507797754","7516790661904016107"
"121344","27081038","9049846496958953299","7516790661904016107"
"121345","27081038","-936195692612076307","7516790661904016107"
"121346","27081038","-3575156346649815175","7516790661904016107"
"121347","27081038","-1051670365943237645","7516790661904016107"
"121348","27081038","-1917955979905589244","7516790661904016107"
"121349","27081038","-7947357332541894414","7516790661904016107"
"121350","27081038","4496191920649739347","6386268144888746041"
"121351","27081038","-4580955449083471666","6386268144888746041"
"121352","27081038","-3212785207850349084","6386268144888746041"
"121353","27081038","-1014147375867388215","6386268144888746041"
"121523","27145281","4496191920649739347","-3422479174796088778"
"121524","27145281","-910409836652376082","-3422479174796088778"
"121528","27157619","8171694481960509149","108085853077470225"
"121529","27157619","4496191920649739347","108085853077470225"
"121530","27157619","-4169215600128704571","108085853077470225"
"121848","27221729","6963394699551289446","3493514547331037362"
"121849","27221729","375196400634877094","3493514547331037362"
"121850","27221729","5106431365464545339","3493514547331037362"
"121851","27221729","5510460828863833540","3493514547331037362"
"121852","27221729","5510460828863833540","-1352472139412417435"
"121853","27221729","5829712284417423553","-1352472139412417435"
"121854","27221729","5510460828863833540","-584173073577998456"
"121855","27221729","5829712284417423553","-584173073577998456"
"121856","27221729","5829712284417423553","-3586416418257805002"
"121857","27221729","5510460828863833540","-3586416418257805002"
"121858","27221729","5829712284417423553","7210229895925052753"
"121859","27221729","5510460828863833540","7210229895925052753"
"121860","27221729","5829712284417423553","-3468580716674627425"
"121861","27221729","5510460828863833540","-3468580716674627425"
"121862","27221729","5829712284417423553","-6841284586218123596"
"121863","27221729","5510460828863833540","-6841284586218123596"
"122010","27248327","-1014147375867388215","3054548101838517883"
"122242","27331411","1332107701671413820","1147702936170891397"
"122243","27331411","-2299936700995862033","8027871522178729439"
"122244","27331411","7850878548593074030","2720712733863489373"
"122462","27391441","4496191920649739347","-5161335018007062456"
"122463","27391441","-3212785207850349084","3006756446497346091"
"122464","27391441","-1051670365943237645","3006756446497346091"
"122570","27416985","1404933902319492121","-2630793830686981687"
"122571","27416985","-3212785207850349084","-2630793830686981687"
"122572","27416985","-1051670365943237645","-2630793830686981687"
"122573","27416985","-2531875720891133112","-2630793830686981687"
"122574","27416985","8596115707704972239","-1135098093351933725"
"122575","27416985","1404933902319492121","-1135098093351933725"
"122576","27416985","-1051670365943237645","-1135098093351933725"
"122577","27416985","8596115707704972239","-1768652038431118668"
"122578","27416985","1404933902319492121","-1768652038431118668"
"122579","27416985","-1051670365943237645","-1768652038431118668"
"122580","27416985","8596115707704972239","6694974120603701742"
"122581","27416985","-3212785207850349084","6694974120603701742"
"122582","27416985","3934887264873752867","6694974120603701742"
"122583","27416985","-4475332471115026051","6694974120603701742"
"122584","27416985","-6912052022144370498","6694974120603701742"
"122585","27416985","3934887264873752867","-6457859943045763490"
"122586","27416985","-1014147375867388215","-6457859943045763490"
"122587","27416985","-9120418093314084977","-6457859943045763490"
"122588","27416985","8596115707704972239","-7363433300282806446"
"122589","27416985","-3409492502835059163","-7363433300282806446"
"122590","27416985","5510460828863833540","-7363433300282806446"
"122591","27416985","8539852800437310603","-7363433300282806446"
"122833","27471865","-8018352496155500934","-7071370157030818447"
"122834","27471865","-4776960122449168185","7794865502103230919"
"122835","27471865","3401001764519427613","7794865502103230919"
"122836","27471865","-7350202699730881632","7794865502103230919"
"122837","27471865","3933794915514388578","1045035539652359261"
"122838","27471865","-8931210123258658307","1045035539652359261"
"122910","27479177","4496191920649739347","81381827473397441"
"122911","27479177","5999867560572136273","81381827473397441"
"122912","27479177","5521051857484935632","-5752258315544787351"
"122913","27479177","-2370059126422373031","-5752258315544787351"
"122914","27479177","-8812454597370579693","-5752258315544787351"
"122915","27479177","1957916866758901897","-5752258315544787351"
"122916","27479177","171738294544436856","-5752258315544787351"
"122917","27479177","-1014147375867388215","8625468525995359811"
"122918","27479177","-1626819451886873579","115547740306875535"
"122919","27479177","-1014147375867388215","115547740306875535"
"123660","27494842","-1967291013072463669","8027871522178729439"
"123661","27494842","-4580955449083471666","2720712733863489373"
"123662","27494842","-247702615150796098","2720712733863489373"
"123663","27494842","-3563049674900499656","2720712733863489373"
"123945","27548565","256704918205593629","-4531165392600418301"
"123946","27548565","8522787155961250757","-4531165392600418301"
"123947","27548565","7852837354083941819","-4531165392600418301"
"123948","27548565","-8425572189548604018","-4531165392600418301"
"123949","27548565","256704918205593629","6096077493310627138"
"123950","27548565","8522787155961250757","6096077493310627138"
"123951","27548565","7852837354083941819","6096077493310627138"
"123952","27548565","-8425572189548604018","6096077493310627138"
"123953","27548565","256704918205593629","-3590256302644951316"
"123954","27548565","8522787155961250757","-3590256302644951316"
"123955","27548565","7852837354083941819","-3590256302644951316"
"123956","27548565","-8425572189548604018","-3590256302644951316"
"124124","23449614","-8015618763951062393","-3681595183734261895"
"124125","23449614","-1051670365943237645","-3681595183734261895"
"124145","27560108","-3004838947217765621","-4512654350840475712"
"124146","27560108","6115634281952161783","-4512654350840475712"
"124147","27560108","7382461850882962025","-4512654350840475712"
"124148","27560108","-3212785207850349084","-4512654350840475712"
"124149","27560108","3934887264873752867","-4512654350840475712"
"124150","27560108","-8999817060342921921","-4512654350840475712"
"124151","27560108","-2090378003088204237","-4512654350840475712"
"124152","27560108","5050209637230912742","-4512654350840475712"
"124153","27560108","4496191920649739347","291915129257800744"
"124154","27560108","7382461850882962025","291915129257800744"
"124155","27560108","-3212785207850349084","291915129257800744"
"124156","27560108","-1405816868044444179","-7363433300282806446"
"124157","27560108","7382461850882962025","-7363433300282806446"
"124158","27560108","5801687804713176404","-7363433300282806446"
"125774","24970842","-8582323650776242599","-7732650551746857448"
"125775","24970842","-4014622110787192750","-8443881698787268335"
"125776","24970842","-5988287390295320486","8230574834882377394"
"125777","24970842","-5339961360499601727","3779982293515486543"
"125778","24970842","-5339961360499601727","-8288128845339267941"
"125779","24970842","-5339961360499601727","-7095686043771473932"
"125780","24970842","-5339961360499601727","-6696461531989859406"
"125781","24970842","-5339961360499601727","255397896626419613"
"125782","24970842","-5339961360499601727","-6913349843133096877"
"126439","26733610","7796681219901118741","-7922718891041875472"
"126564","26858309","7796681219901118741","3804306689269536534"
"126565","26858309","7591103988788147074","3804306689269536534"
"126566","26858309","-2531875720891133112","3804306689269536534"
"127015","27081038","-5702444686507797754","7516790661904016107"
"127016","27081038","9049846496958953299","7516790661904016107"
"127017","27081038","-936195692612076307","7516790661904016107"
"127018","27081038","-3575156346649815175","7516790661904016107"
"127019","27081038","-1051670365943237645","7516790661904016107"
"127020","27081038","-1917955979905589244","7516790661904016107"
"127021","27081038","-7947357332541894414","7516790661904016107"
"127022","27081038","4496191920649739347","6386268144888746041"
"127023","27081038","-4580955449083471666","6386268144888746041"
"127024","27081038","-3212785207850349084","6386268144888746041"
"127025","27081038","-1014147375867388215","6386268144888746041"
